Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.8999996185;8.625;4;17.25;1;13.0;10.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;13.0;10.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;14.0;10.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;15.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;16.0;10.0;5;20.3999996185;
7;1;14.8999996185;8.625;5;17.5949993134;1;17.0;10.1999998093;5;20.7264003754;
8;2;16.156999588;8.79749965668;4;18.8861961365;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;16.3317184448;8.94309806824;4;19.7067136765;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;16.8240280151;9.3333568573;4;20.416779995;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;18.8240280151;9.6677980423;4;21.0226662159;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;20.8240280151;9.94955635071;4;21.5340260267;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;21.9002914429;10.1834592819;4;21.9622858763;1;21.7195167542;12.2662630081;5;24.892534256;
14;2;22.9271316528;10.3752222061;4;22.3193571568;1;21.9355201721;12.446267128;5;25.0;
15;2;23.9546756744;10.5308046341;5;22.5548160076;1;22.0;12.5;5;25.0;
16;2;24.9829177856;10.625;5;22.6030313969;1;23.9355201721;12.5;5;25.0;
17;2;26.0118465424;10.625;5;22.6523760557;1;24.9355201721;12.5;5;25.0;
18;2;27.0414524078;10.625;5;22.7028282881;1;25.9355201721;12.5;6;25.0;
19;2;27.6216964722;10.625;5;22.7543625832;1;26.9355201721;12.5;6;25.0;
20;2;27.6526184082;10.625;5;22.8069496155;1;27.0;12.5;6;25.0;
21;2;27.6841697693;10.625;5;22.8605561256;1;27.0;12.5;6;25.0;
22;2;27.7163333893;10.625;6;22.9151450396;1;27.0;12.5;6;25.0;
23;2;27.74908638;10.625;6;22.97067523;1;27.0;12.5;6;25.0;
24;2;27.7824058533;10.625;6;23.0271017551;1;27.0;12.5;6;25.0;
