Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;4;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;4;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;4;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;4;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;4;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;4;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.5;10.0;4;20.3999996185;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;16.8000278473;9.3333568573;4;20.3355960846;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;18.8000278473;9.6677980423;4;20.9291126728;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;20.8000278473;9.94955635071;4;21.4275095463;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;21.8363819122;10.1834592819;4;21.8422105312;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;22.8550872803;10.3752222061;4;22.185126543;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;23.8741378784;10.5308046341;5;22.4058350325;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;24.8935279846;10.625;5;22.4387089014;2;14.7228336334;12.3113050461;4;24.9617595673;
17;2;25.9132537842;10.625;5;22.4721269608;2;15.7228336334;12.4808797836;4;25.0;
18;2;26.933303833;10.625;5;22.5060760975;2;16.7228336334;12.5;4;25.0;
19;2;27.5036449432;10.625;5;22.5405418873;2;17.625;12.5;5;25.0;
20;2;27.5243244171;10.625;5;22.5755085945;2;17.625;12.5;5;25.0;
21;2;27.5453052521;10.625;5;22.6109591722;2;17.625;12.5;6;25.0;
22;2;27.566576004;10.625;6;22.6468753815;2;17.625;12.5;6;25.0;
23;2;27.5881252289;10.625;6;22.6832377911;2;17.625;12.5;6;25.0;
24;2;27.6099433899;10.625;6;22.7200255394;2;17.625;12.5;7;25.0;
25;2;27.6320152283;10.625;6;22.7572168112;2;17.625;12.5;7;25.0;
26;2;27.6543292999;10.625;6;22.7947884798;2;17.625;12.5;7;25.0;
27;2;27.6768722534;10.625;6;22.8327163458;2;17.625;12.5;7;25.0;
28;2;27.6996307373;10.625;5;22.8709751368;2;17.625;12.5;7;25.0;
29;2;27.7225856781;10.625;5;22.9095385075;2;17.625;12.5;7;25.0;
30;2;27.7457237244;10.625;5;22.9483793974;2;17.625;12.5;6;25.0;
31;2;27.76902771;10.625;6;22.9874696732;2;17.625;12.5;7;25.0;
32;3;27.7924823761;10.625;5;23.0267804861;2;17.625;12.5;7;25.0;
33;3;27.8160686493;10.625;5;23.0662822723;2;17.625;12.5;7;25.0;
34;3;27.8397693634;10.625;5;23.1059447527;2;17.625;12.5;7;25.0;
35;3;27.8635673523;12.625;5;23.1457372904;2;17.625;12.5;7;25.0;
36;3;27.8874416351;14.625;5;23.1856285334;2;17.625;12.5;6;25.0;
37;3;27.9113769531;16.625;4;23.2255871296;2;17.625;12.5;6;25.0;
38;3;27.9353523254;18.625;4;23.265581131;2;17.625;12.5;6;25.0;
39;3;27.9593486786;20.625;4;23.3055787086;2;17.625;12.5;7;25.0;
40;3;27.9833469391;20.625;4;23.3455479145;2;17.625;12.5;7;25.0;
41;3;28.0073280334;20.625;5;23.385456562;2;17.625;12.5;7;25.0;
42;4;28.0312728882;20.625;4;23.42527318;2;17.625;12.5;8;25.0;
43;4;28.0551643372;20.625;4;23.4649660587;2;17.625;12.5;8;25.0;
44;4;28.0789794922;20.625;5;23.5045039654;2;17.625;12.5;8;25.0;
45;5;29.1027030945;21.625;3;24.543856144;2;17.625;12.5;8;25.0;
46;5;30.1263141632;22.625;3;24.6229925156;2;17.625;12.5;9;25.0;
47;5;30.7737960815;23.625;3;24.7030675411;2;17.625;12.5;10;25.0;
48;5;30.8218402863;24.625;3;24.7840542793;2;17.625;12.5;11;25.0;
49;5;30.8704319;25.625;3;24.8659230471;2;17.625;12.5;12;25.0;
50;5;30.9195537567;25.625;3;25.9486426115;2;17.625;12.5;13;25.0;
51;5;31.9691848755;26.625;4;26.0521793365;3;17.625;13.5;11;25.0;
52;5;33.0193099976;27.625;4;26.1566932201;3;17.625;14.5;11;25.0;
53;5;33.069896698;28.625;4;26.262139678;3;17.625;15.5;12;25.0;
54;5;33.1209335327;29.625;5;26.3684711456;3;17.625;16.5;11;25.0;
55;6;33.1723937988;30.625;4;26.4756375551;3;17.625;17.5;11;25.0;
56;6;33.2242431641;30.625;4;27.4604772329;3;17.625;17.5;12;25.0;
57;6;33.8026008606;31.5848426819;5;28.3040863276;3;17.625;17.5;12;25.0;
