Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.1000003815;4;23.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;13.0;10.0;4;20.0;
3;1;8.0;12.1000003815;6;23.0;1;13.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;14.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;15.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;16.0;10.0;5;20.3999996185;
7;1;11.6000003815;11.5;6;23.0;2;17.0;10.1999998093;4;20.7264003754;
8;1;11.8999996185;11.5;6;23.4599990845;2;17.4358406067;10.3632001877;4;21.8194274902;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;18.0916557312;10.9097137451;4;22.7316036224;
10;1;12.1463851929;11.9106416702;6;24.0;2;19.0916557312;11.3658018112;4;23.4745616913;
11;1;12.2000007629;12.0;6;25.2000007629;2;20.0916557312;11.7372808456;4;24.0673980713;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;21.0916557312;12.0336990356;4;24.5325260162;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;21.7195167542;12.2662630081;4;24.892534256;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;21.9355201721;12.446267128;3;25.0;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;22.0;12.5;3;25.0;
16;1;18.1463851929;13.943564415;7;28.0;2;23.9355201721;12.5;2;25.0;
17;1;19.1463851929;14.0;7;28.0;2;24.9355201721;12.5;2;25.0;
18;1;20.1463851929;14.0;7;28.0;2;25.9355201721;12.5;2;25.0;
19;1;20.3999996185;14.0;7;28.0;2;26.9355201721;12.5;2;25.0;
20;1;20.3999996185;14.0;8;28.0;2;27.0;12.5;2;25.0;
21;1;20.3999996185;14.0;8;28.0;2;27.0;12.5;3;25.0;
22;1;20.3999996185;14.0;8;28.0;2;27.0;12.5;3;25.0;
23;1;20.3999996185;14.0;9;28.0;2;27.0;12.5;3;25.0;
24;1;20.3999996185;14.0;9;28.0;2;27.0;12.5;3;25.0;
25;1;20.3999996185;14.0;9;28.0;2;27.0;12.5;3;25.0;
26;1;20.3999996185;14.0;9;28.0;2;27.0;12.5;3;25.0;
27;1;20.3999996185;14.0;9;28.0;2;27.0;12.5;2;25.0;
28;1;18.3999996185;15.0;9;28.0;2;27.0;12.5;2;25.0;
29;1;17.3999996185;16.0;9;28.0;2;27.0;12.5;2;25.0;
30;1;16.3999996185;17.0;9;28.0;2;27.0;12.5;2;25.0;
31;1;15.3999996185;18.0;9;28.0;2;27.0;12.5;2;25.0;
32;1;14.3999996185;19.0;9;28.0;2;27.0;12.5;2;25.0;
33;1;13.3999996185;20.0;9;28.0;2;27.0;12.5;2;25.0;
34;1;12.3999996185;21.0;9;28.0;2;27.0;12.5;2;25.0;
35;1;12.0;22.0;10;28.0;2;27.0;13.5;2;25.0;
36;1;12.0;23.0;10;28.0;2;27.0;14.5;2;25.0;
37;1;12.0;24.0;11;28.0;2;27.0;15.5;2;25.0;
38;1;12.0;25.0;12;28.0;2;27.0;16.5;2;25.0;
39;1;12.0;26.0;12;28.0;2;27.0;17.5;2;25.0;
40;1;12.0;27.0;13;28.0;2;27.0;17.5;2;25.0;
41;1;13.0;25.0;14;28.0;2;27.0;17.5;3;25.0;
42;1;12.0;26.0;15;28.0;2;27.0;17.5;3;25.0;
43;1;12.0;27.0;15;28.0;2;27.0;17.5;3;25.0;
44;1;13.0;25.0;16;28.0;2;27.0;17.5;3;25.0;
45;1;12.0;26.0;17;28.0;2;27.0;17.5;3;25.0;
46;1;12.0;27.0;17;28.0;2;27.0;17.5;3;25.0;
47;1;13.0;25.0;18;28.0;2;27.0;17.5;4;25.0;
48;1;12.0;26.0;18;28.0;2;27.0;17.5;4;25.0;
