Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;2;12.2999992371;8.625;4;18.25;1;7.0;11.0;5;20.0;
3;2;12.2999992371;8.625;4;18.3624999523;1;8.0;10.0;5;20.0;
4;2;12.3449993134;8.625;4;18.4864046574;1;9.0;10.0;5;20.0;
5;2;13.6418428421;8.625;4;18.6225773096;1;9.0;10.0;5;20.0;
6;2;14.7235460281;8.625;4;19.1306034327;1;10.0;10.0;5;20.0;
7;2;15.8213624954;8.79749965668;4;19.6016869545;1;11.0;10.0;4;20.0;
8;2;16.761013031;8.94309806824;4;20.6315426826;1;11.0;10.0;4;20.3999996185;
9;2;17.3789253235;9.3333568573;4;21.5811042786;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;17.9486618042;9.6677980423;4;22.4590928555;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;19.9486618042;9.94955635071;4;23.2773604393;1;11.2971115112;10.4951858521;4;22.0419120789;
12;2;21.9486618042;10.1834592819;4;24.0491263866;1;11.6125736237;11.0209560394;5;22.9143505096;
13;2;23.4294776917;10.3752222061;4;24.7875139713;1;13.2971115112;11.4571752548;5;23.6214065552;
14;2;24.8368988037;10.5308046341;5;25.4425406456;1;14.2971115112;11.8107032776;5;24.1832637787;
15;2;26.1168804169;10.625;5;25.9480543137;1;15.2971115112;12.0916318893;4;24.6226100922;
16;2;27.4201889038;10.625;5;26.4907708168;1;16.2971115112;12.3113050461;4;24.9617595673;
17;2;28.7458190918;10.625;5;27.0677394867;2;18.2971115112;12.6808795929;3;26.0;
