Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;10.0;5;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;8.0;10.0;5;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;8.0;10.0;5;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;9.0;10.0;5;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;9.5;10.0;4;20.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;9.5;10.0;4;20.3999996185;
9;1;10.4247236252;12.0549411774;3;24.5655879974;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;10.5272569656;12.2827939987;3;24.9179592133;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;10.6065406799;12.4589796066;3;25.0;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;12.5272569656;12.5;3;25.0;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;13.5272569656;12.5;3;25.0;1;11.7228336334;11.4571752548;4;23.6214065552;
14;1;14.5272569656;12.5;4;25.0;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;15.5272569656;12.5;3;25.0;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;16.527256012;12.5;3;25.0;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;17.527256012;12.5;3;25.0;1;15.7228336334;12.4808797836;4;25.0;
18;2;17.625;12.5;4;25.0;1;16.7228336334;12.5;4;25.0;
19;2;17.625;12.5;5;25.0;1;17.625;12.5;5;25.0;
20;2;17.625;12.5;6;25.0;1;17.625;12.5;5;25.0;
21;2;17.625;12.5;7;25.0;1;17.625;12.5;5;25.0;
22;2;17.625;12.5;7;25.0;1;17.625;12.5;6;25.0;
23;2;17.625;12.5;7;25.0;1;17.625;12.5;5;25.0;
24;2;17.625;12.5;7;25.0;1;17.625;12.5;6;25.0;
25;2;17.625;12.5;8;25.0;1;17.625;12.5;7;25.0;
26;2;17.625;12.5;8;25.0;1;17.625;12.5;8;25.0;
27;2;17.625;12.5;8;25.0;1;17.625;12.5;8;25.0;
28;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
29;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
30;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
31;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
32;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
33;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
34;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
35;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
36;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
37;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
38;2;17.625;12.5;7;25.0;1;17.625;12.5;8;25.0;
39;2;15.625;13.5;7;25.0;1;17.625;12.5;9;25.0;
40;2;14.625;14.5;7;25.0;1;17.625;12.5;9;25.0;
41;2;13.625;15.5;9;25.0;1;17.625;12.5;9;25.0;
42;2;12.625;16.5;9;25.0;1;17.625;12.5;10;25.0;
43;2;12.0;17.5;9;25.0;1;17.625;12.5;10;25.0;
44;2;12.0;18.5;11;25.0;1;17.625;12.5;10;25.0;
