Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_LAENFA;Research_KI_6_SP_LAENFA;Industry_KI_6_SP_LAENFA;Ships_KI_6_SP_LAENFA;Population_KI_6_SP_LAENFA;
1;1;11.0;10.0;4;20.0;1;6.0;14.1000003815;4;23.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.1000003815;4;23.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.1000003815;4;23.0;
4;1;11.0;10.0;5;20.0;1;9.0;11.5;4;23.0;
5;1;12.0;10.0;5;20.0;1;9.60000038147;11.5;4;23.0;
6;1;13.0;10.0;5;20.0;1;10.6000003815;11.5;4;23.0;
7;1;14.0;10.0;5;20.3999996185;1;11.6000003815;11.5;4;23.0;
8;2;14.6300001144;10.1999998093;4;21.7264003754;1;11.8999996185;11.5;4;23.4599990845;
9;2;14.7768793106;10.3632001877;4;22.8594274521;1;12.0380001068;11.7299995422;4;23.8212833405;
10;2;15.2867431641;10.9097137451;4;23.8127875328;2;12.1463851929;12.1106414795;3;25.0;
11;2;17.2867431641;11.3658018112;4;24.5981152058;2;12.5000009537;12.0;4;26.2300007343;
12;2;19.2867431641;11.7372808456;4;25.2345055342;2;14.4553852081;12.6000003815;4;27.2181913853;
13;2;20.3439407349;12.0336990356;5;25.7443674803;2;16.4553852081;13.0788002014;4;27.9928700924;
14;2;21.3640708923;12.2662630081;4;26.1502821445;2;18.4553852081;13.4505519867;5;28.589247942;
15;2;22.3847293854;12.446267128;4;26.3048160076;2;19.4834403992;13.7328653336;5;29.0429638624;
16;2;23.4059104919;12.5;2;26.3530313969;2;20.4931354523;13.943564415;6;29.1887089014;
17;2;24.4276065826;12.5;2;26.4023760557;2;21.5029983521;14.0;6;29.2221269608;
18;2;25.4498119354;12.5;2;26.4528282881;2;22.5130233765;14.0;6;29.2560760975;
19;2;25.9037723541;12.5;3;26.5043625832;2;22.7768230438;14.0;6;29.2905418873;
20;2;25.9269638062;12.5;3;26.5569496155;2;22.7871627808;14.0;7;29.3255085945;
21;2;25.9506263733;12.5;3;26.6105561256;3;22.7976531982;14.0;6;29.3609591722;
22;2;25.9747505188;12.5;3;26.6651450396;4;22.8082866669;14.0;4;44.3968753815;
23;2;25.9993152618;12.5;3;26.72067523;4;23.8190612793;14.0;4;45.1832377911;
24;2;26.0243034363;12.5;4;26.7771017551;4;24.3999996185;14.4299716949;4;45.8894000053;
25;3;26.0496959686;12.5;3;26.8343759775;4;25.3999996185;14.4410076141;3;46.5145066977;
26;3;26.0754699707;12.5;3;26.8924454451;4;26.8521652222;14.0;3;47.0610581636;
27;3;26.101600647;12.5;3;26.9512542486;4;27.8634357452;14.0;3;47.534042716;
28;3;26.1280651093;12.5;3;27.0107431412;4;28.8748149872;14.0;4;47.9400650263;
